country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,B.1.616,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,B.1.617.1,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,B.1.617.2,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,B.1.620,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,B.1.621,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,BA.1,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,BA.2,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,BA.2.75,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,BA.2+L452X,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,BA.4,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,BA.5,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,BQ.1,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,C.37,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,Other,56,56.0,100.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,P.1,0,56.0,0.0
Austria,AT,2020-15,GISAID,1838.0,56,3.0,Yes,P.3,0,56.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,AY.4.2,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.1.7,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.1.7+E484K,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.351,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.427/B.1.429,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.525,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.616,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.617.1,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.617.2,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.620,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,B.1.621,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,BA.1,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,BA.2,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,BA.2.75,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,BA.2+L452X,1,44.0,2.3
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,BA.4,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,BA.5,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,BQ.1,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,C.37,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,Other,43,44.0,97.7
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,P.1,0,44.0,0.0
Austria,AT,2020-16,GISAID,686.0,44,6.4,Yes,P.3,0,44.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,AY.4.2,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.1.7,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.1.7+E484K,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.351,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.427/B.1.429,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.525,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.616,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.617.1,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.617.2,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.620,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,B.1.621,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,BA.1,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,BA.2,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,BA.2.75,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,BA.2+L452X,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,BA.4,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,BA.5,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,BQ.1,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,C.37,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,Other,27,27.0,100.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,P.1,0,27.0,0.0
Austria,AT,2020-17,GISAID,449.0,27,6.0,Yes,P.3,0,27.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,AY.4.2,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.1.7,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.1.7+E484K,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.351,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.427/B.1.429,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.525,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.616,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.617.1,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.617.2,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.620,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,B.1.621,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,BA.1,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,BA.2,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,BA.2.75,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,BA.2+L452X,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,BA.4,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,BA.5,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,BQ.1,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,C.37,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,Other,22,22.0,100.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,P.1,0,22.0,0.0
Austria,AT,2020-18,GISAID,310.0,22,7.1,Yes,P.3,0,22.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,AY.4.2,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.1.7,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.1.7+E484K,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.351,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.427/B.1.429,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.525,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.616,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.617.1,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.617.2,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.620,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,B.1.621,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,BA.1,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,BA.2,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,BA.2.75,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,BA.2+L452X,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,BA.4,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,BA.5,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,BQ.1,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,C.37,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,Other,18,18.0,100.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,P.1,0,18.0,0.0
Austria,AT,2020-19,GISAID,260.0,18,6.9,Yes,P.3,0,18.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,AY.4.2,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.1.7,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.1.7+E484K,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.351,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.427/B.1.429,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.525,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.616,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.617.1,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.617.2,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.620,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,B.1.621,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,BA.1,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,BA.2,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,BA.2.75,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,BA.2+L452X,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,BA.4,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,BA.5,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,BQ.1,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,C.37,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,Other,31,31.0,100.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,P.1,0,31.0,0.0
Austria,AT,2020-20,GISAID,324.0,31,9.6,Yes,P.3,0,31.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,AY.4.2,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.1.7,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.1.7+E484K,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.351,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.427/B.1.429,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.525,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.616,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.617.1,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.617.2,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.620,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,B.1.621,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,BA.1,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,BA.2,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,BA.2.75,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,BA.2+L452X,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,BA.4,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,BA.5,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,BQ.1,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,C.37,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,Other,14,14.0,100.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,P.1,0,14.0,0.0
Austria,AT,2020-21,GISAID,264.0,14,5.3,Yes,P.3,0,14.0,0.0
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,AY.4.2,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.1.7,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.1.7+E484K,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.351,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.427/B.1.429,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.525,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.616,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.617.1,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.617.2,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.620,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,B.1.621,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,BA.1,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,BA.2,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,BA.2.75,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,BA.2+L452X,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,BA.4,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,BA.5,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,BQ.1,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,C.37,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,Other,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,P.1,0,0.0,
Austria,AT,2020-22,GISAID,195.0,0,0.0,Yes,P.3,0,0.0,
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,AY.4.2,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.1.7,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.1.7+E484K,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.351,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.427/B.1.429,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.525,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.616,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.617.1,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.617.2,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.620,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,B.1.621,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,BA.1,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,BA.2,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,BA.2.75,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,BA.2+L452X,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,BA.4,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,BA.5,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,BQ.1,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,C.37,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,Other,7,7.0,100.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,P.1,0,7.0,0.0
Austria,AT,2020-23,GISAID,228.0,7,3.1,Yes,P.3,0,7.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,AY.4.2,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.1.7,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.1.7+E484K,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.351,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.427/B.1.429,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.525,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.616,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.617.1,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.617.2,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.620,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,B.1.621,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,BA.1,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,BA.2,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,BA.2.75,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,BA.2+L452X,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,BA.4,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,BA.5,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,BQ.1,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,C.37,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,Other,3,3.0,100.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,P.1,0,3.0,0.0
Austria,AT,2020-24,GISAID,172.0,3,1.7,Yes,P.3,0,3.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,AY.4.2,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.1.7,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.1.7+E484K,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.351,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.427/B.1.429,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.525,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.616,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.617.1,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.617.2,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.620,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,B.1.621,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,BA.1,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,BA.2,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,BA.2.75,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,BA.2+L452X,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,BA.4,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,BA.5,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,BQ.1,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,C.37,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,Other,4,4.0,100.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,P.1,0,4.0,0.0
Austria,AT,2020-25,GISAID,248.0,4,1.6,Yes,P.3,0,4.0,0.0
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,AY.4.2,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.1.7,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.1.7+E484K,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.351,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.427/B.1.429,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.525,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.616,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.617.1,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.617.2,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.620,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,B.1.621,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,BA.1,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,BA.2,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,BA.2.75,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,BA.2+L452X,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,BA.4,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,BA.5,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,BQ.1,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,C.37,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,Other,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,P.1,0,0.0,
Austria,AT,2020-26,GISAID,334.0,0,0.0,Yes,P.3,0,0.0,
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,AY.4.2,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.1.7,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.1.7+E484K,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.351,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.427/B.1.429,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.525,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.616,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.617.1,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.617.2,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.620,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,B.1.621,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,BA.1,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,BA.2,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,BA.2.75,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,BA.2+L452X,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,BA.4,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,BA.5,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,BQ.1,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,C.37,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,Other,2,2.0,100.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,P.1,0,2.0,0.0
Austria,AT,2020-27,GISAID,640.0,2,0.3,Yes,P.3,0,2.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,AY.4.2,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.1.7,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.1.7+E484K,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.351,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.427/B.1.429,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.525,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.616,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.617.1,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.617.2,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.620,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,B.1.621,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,BA.1,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,BA.2,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,BA.2.75,0,4.0,0.0
Austria,AT,2020-28,GISAID,597.0,4,0.7,Yes,BA.2+L452X,0,4.0,0.0
